Dzierzążnia	1420052	1142520052	17.3152	%	2004			-17.3152
Dzierzgoń	2216013	6224216013	15.0027	%	2004			-15.0027
Dzierzgowo	1413022	1142513022	12.5	%	2004			-12.5
Dzierzkowice	607032	3061207032	24.6793	%	2004			-24.6793
Dzierżoniów-miasto	202021	5020302021	20.4074	%	2004			-20.4074
Dzierżoniów-wieś	202052	5020302052	19.7878	%	2004			-19.7878
Dzikowiec	1806062	3183506062	18.0738	%	2004			-18.0738
Dziwnów 	3207013	4326607013	21.6366	%	2004			-21.6366
Dzwola	605032	3061205032	22.3097	%	2004			-22.3097
Dźwierzuty	2817022	6285617022	8.8785	%	2004			-8.8785
Elbląg-miasto	2861011	6285461011	20.2181	%	2004			-20.2181
Elbląg-wieś	2804012	6285404012	13.0739	%	2004			-13.0739
Ełk-miasto	2805011	6285505011	17.1958	%	2004			-17.1958
Ełk-wieś	2805022	6285505022	9.02	%	2004			-9.02
Fabianki	418072	6040818072	10.0832	%	2004			-10.0832
Fajsławice	606022	3061006022	19.9655	%	2004			-19.9655
Fałków	2605012	3265205012	6.738	%	2004			-6.738
Filipów	2012022	3203912022	11.8376	%	2004			-11.8376
Firlej	608032	3061108032	14.9257	%	2004			-14.9257
Frampol	602053	3061002053	12.8146	%	2004			-12.8146
Fredropol	1813032	3183413032	17.5031	%	2004			-17.5031
Frombork	2802033	6285402033	13.9911	%	2004			-13.9911
Frysztak	1819022	3183519022	23.9039	%	2004			-23.9039
Gać	1814032	3183414032	22.7117	%	2004			-22.7117
Galewice	1018032	1101818032	16.4176	%	2004			-16.4176
Garbatka-Letnisko	1407012	1142707012	17.159	%	2004			-17.159
Garbów	609042	3061109042	18.242	%	2004			-18.242
Gardeja	2207022	6224207022	10.3493	%	2004			-10.3493
Garwolin-miasto	1403011	1142903011	20.4189	%	2004			-20.4189
Garwolin-wieś	1403042	1142903042	15.4294	%	2004			-15.4294
Gaszowice	2412022	2244912022	16.2669	%	2004			-16.2669
Gawłuszowice	1811042	3183611042	29.4473	%	2004			-29.4473
Gaworzyce	216022	5020216022	19.2771	%	2004			-19.2771
Gąbin	1419063	1142519063	15.5277	%	2004			-15.5277
Gąsawa	419022	6040819022	18.9155	%	2004			-18.9155
Gdańsk	2261011	6224361011	31.7279	%	2004			-31.7279
Gdów	1219022	2122019022	15.2122	%	2004			-15.2122
Gdynia	2262011	6224362011	31.6167	%	2004			-31.6167
Giby	2009022	3203909022	16.5221	%	2004			-16.5221
Gidle	1012032	1101712032	12.1459	%	2004			-12.1459
Gielniów	1423022	1142723022	14.2893	%	2004			-14.2893
Gierałtowice	2405032	2244705032	25.541	%	2004			-25.541
Gietrzwałd	2814052	6285614052	18.7266	%	2004			-18.7266
Gilowice	2417032	2244417032	22.6804	%	2004			-22.6804
Gizałki	3020042	4305720042	14.4894	%	2004			-14.4894
Giżycko-miasto	2806011	6285506011	17.9795	%	2004			-17.9795
Giżycko-wieś	2806042	6285506042	12.3806	%	2004			-12.3806
Glinojeck	1402033	1142502033	10.2373	%	2004			-10.2373
Gliwice	2466011	2244766011	24.4318	%	2004			-24.4318
Głogówek	1610023	5163110023	11.8341	%	2004			-11.8341
Głogów-miasto	203011	5020203011	19.8968	%	2004			-19.8968
Głogów-wieś	203022	5020203022	15.755	%	2004			-15.755
Głogów Małopolski	1816063	3183516063	26.7936	%	2004			-26.7936
Głowaczów	1407022	1142707022	14.5854	%	2004			-14.5854
Głowno-miasto	1020011	1101520011	15.086	%	2004			-15.086
Głowno-wieś	1020052	1101520052	18.5769	%	2004			-18.5769
Główczyce	2212042	6224112042	14.6508	%	2004			-14.6508
Głubczyce	1602033	5163202033	17.5768	%	2004			-17.5768
Głuchołazy	1607013	5163107013	17.4353	%	2004			-17.4353
Głuchów	1015022	1101915022	33.2225	%	2004			-33.2225
Głusk	609052	3061109052	17.7331	%	2004			-17.7331
Głuszyca	221053	5020321053	15.1634	%	2004			-15.1634
Gniew	2214023	6224214023	15.1597	%	2004			-15.1597
Gniewino	2215052	6224015052	18.0265	%	2004			-18.0265
Gniewkowo	407033	6040807033	13.6277	%	2004			-13.6277
Gniewoszów	1407032	1142707032	15.1877	%	2004			-15.1877
Gniezno-miasto	3003011	4305803011	22.8728	%	2004			-22.8728
Gniezno-wieś	3003032	4305803032	17.2536	%	2004			-17.2536
Gnojnik	1202052	2122402052	18.1521	%	2004			-18.1521
Gnojno	2601022	3265301022	15.1839	%	2004			-15.1839
Goczałkowice-Zdrój	2410012	2245110012	25.763	%	2004			-25.763
Godkowo	2804022	6285404022	8.7668	%	2004			-8.7668
Godów	2415052	2244915052	16.9514	%	2004			-16.9514
Godzianów	1015032	1101915032	23.4123	%	2004			-23.4123
Godziesze Wielkie	3007042	4305707042	16.4467	%	2004			-16.4467
Godziszów	605042	3061205042	40.0726	%	2004			-40.0726
Gogolin	1605013	5163205013	7.5839	%	2004			-7.5839
Golczewo	3207023	4326607023	13.4418	%	2004			-13.4418
Goleniów	3204023	4326604023	17.5355	%	2004			-17.5355
Goleszów	2403072	2244403072	20.0189	%	2004			-20.0189
Golina	3010013	4305810013	13.8541	%	2004			-13.8541
Golub-Dobrzyń-miasto	405011	6040705011	15.7911	%	2004			-15.7911
Golub-Dobrzyń-wieś	405032	6040705032	14.1648	%	2004			-14.1648
Gołańcz	3028033	4306028033	20.3034	%	2004			-20.3034
Gołcza	1208022	2122008022	16.5582	%	2004			-16.5582
Gołdap	2818033	6285518033	11.7468	%	2004			-11.7468
Gołuchów	3020052	4305720052	17.3003	%	2004			-17.3003
Gołymin-Ośrodek	1402042	1142502042	16.5772	%	2004			-16.5772
Gomunice	1012042	1101712042	16.1077	%	2004			-16.1077
Goniądz	2008013	3203908013	16.1282	%	2004			-16.1282
Goraj	602062	3061002062	12.9506	%	2004			-12.9506
Gorlice-miasto	1205011	2122205011	22.6491	%	2004			-22.6491
Gorlice-wieś	1205042	2122205042	21.1977	%	2004			-21.1977
Gorzkowice	1010032	1101710032	12.5241	%	2004			-12.5241
Gorzków	606032	3061006032	17.1462	%	2004			-17.1462
Gorzów Śląski	1608023	5163208023	10.5097	%	2004			-10.5097
Gorzów Wielkopolski	861011	4081361011	20.8096	%	2004			-20.8096
Gorzyce	2415062	2244915062	17.1328	%	2004			-17.1328
Gorzyce	1820022	3183620022	14.6553	%	2004			-14.6553
Gostycyn	416022	6040716022	25.7773	%	2004			-25.7773
Gostynin-miasto	1404011	1142504011	17.0296	%	2004			-17.0296
Gostynin-wieś	1404022	1142504022	13.1669	%	2004			-13.1669
Gostyń	3004023	4305904023	18.8543	%	2004			-18.8543
Goszczanów	1014062	1101814062	13.6971	%	2004			-13.6971
Goszczyn	1406042	1143006042	22.0762	%	2004			-22.0762
Gościeradów	607042	3061207042	17.2263	%	2004			-17.2263
Gościno	3208032	4326308032	13.9668	%	2004			-13.9668
Gowarczów	2605022	3265205022	10.7471	%	2004			-10.7471
Goworowo	1415042	1142615042	11.8637	%	2004			-11.8637
Gozdnica	810011	4081410011	12.5923	%	2004			-12.5923
Gozdowo	1427022	1142527022	12.8905	%	2004			-12.8905
Góra	204013	5020204013	14.8137	%	2004			-14.8137
Góra Kalwaria	1418013	1143018013	15.5582	%	2004			-15.5582
Góra Świętej Małgorzaty	1004032	1101904032	15.9448	%	2004			-15.9448
Górno	2604062	3265204062	12.4161	%	2004			-12.4161
Górowo Iławeckie-miasto	2801021	6285601021	15.3476	%	2004			-15.3476
Górowo Iławeckie-wieś	2801052	6285601052	8.5049	%	2004			-8.5049
Górzno	402053	6040702053	16.1398	%	2004			-16.1398
Górzno	1403052	1142903052	19.3457	%	2004			-19.3457
Górzyca	805022	4081305022	13.7776	%	2004			-13.7776
Gózd	1425022	1142725022	14.2935	%	2004			-14.2935
Grabica	1010042	1101710042	17.2663	%	2004			-17.2663
Grabowiec	620022	3061020022	15.8845	%	2004			-15.8845
Grabowo	2006022	3203806022	13.6332	%	2004			-13.6332
Grabów	1004042	1101904042	18.3735	%	2004			-18.3735
Grabów nad Pilicą	1407042	1142707042	17.6157	%	2004			-17.6157
Grabów nad Prosną	3018033	4305718033	21.987	%	2004			-21.987
Grajewo-miasto	2004011	3203904011	16.1715	%	2004			-16.1715
Grajewo-wieś	2004022	3203904022	11.0309	%	2004			-11.0309
Granowo	3005012	4305905012	18.2708	%	2004			-18.2708
Grębków	1433022	1142633022	13.4708	%	2004			-13.4708
Grębocice	216032	5020216032	12.5219	%	2004			-12.5219
Gręboszów	1204032	2122404032	20.6704	%	2004			-20.6704
Grębów	1820032	3183620032	11.8213	%	2004			-11.8213
Grodków	1601033	5163101033	15.8638	%	2004			-15.8638
Grodziczno	2812032	6285412032	18.407	%	2004			-18.407
Grodziec	3010022	4305810022	12.9926	%	2004			-12.9926
Grodzisk	2010042	3203810042	18.0972	%	2004			-18.0972
Grodzisko Dolne	1808022	3183608022	20.7784	%	2004			-20.7784
Grodzisk Mazowiecki	1405043	1143005043	23.9972	%	2004			-23.9972
Grodzisk Wielkopolski	3005023	4305905023	18.2033	%	2004			-18.2033
Gromadka	201032	5020101032	16.0946	%	2004			-16.0946
Gromnik	1216022	2122416022	20.1237	%	2004			-20.1237
Gronowo Elbląskie	2804032	6285404032	10.8347	%	2004			-10.8347
Gródek	2002042	3203702042	11.2785	%	2004			-11.2785
Gródek nad Dunajcem	1210032	2122210032	16.4088	%	2004			-16.4088
Grójec	1406053	1143006053	16.3489	%	2004			-16.3489
Grudusk	1402052	1142502052	16.3981	%	2004			-16.3981
Grudziądz-miasto	462011	6040762011	15.5402	%	2004			-15.5402
Grudziądz-wieś	406012	6040706012	13.6134	%	2004			-13.6134
Grunwald	2815032	6285415032	8.831	%	2004			-8.831
Gruta	406022	6040706022	14.0662	%	2004			-14.0662
Grybów-miasto	1210011	2122210011	24.1273	%	2004			-24.1273
Grybów-wieś	1210042	2122210042	23.2913	%	2004			-23.2913
Gryfice	3205023	4326405023	16.247	%	2004			-16.247
Gryfino	3206043	4326606043	18.7836	%	2004			-18.7836
Gryfów Śląski	212013	5020112013	15.2073	%	2004			-15.2073
Grzegorzew	3009052	4305809052	15.1976	%	2004			-15.1976
Grzmiąca	3215052	4326315052	12.8071	%	2004			-12.8071
Gubin-miasto	802011	4081402011	14.4886	%	2004			-14.4886
Gubin-wieś	802052	4081402052	12.6053	%	2004			-12.6053
Gzy	1424012	1142624012	18.1646	%	2004			-18.1646
Haczów	1802042	3183302042	13.9363	%	2004			-13.9363
Hajnówka-miasto	2005011	3203805011	12.3722	%	2004			-12.3722
Hajnówka-wieś	2005062	3203805062	13.0471	%	2004			-13.0471
Halinów	1412073	1142912073	19.0091	%	2004			-19.0091
Hanna	619022	3060919022	22.8666	%	2004			-22.8666
Hańsk	619032	3060919032	14.9025	%	2004			-14.9025
Harasiuki	1812012	3183612012	13.4644	%	2004			-13.4644
Hażlach	2403082	2244403082	18.5592	%	2004			-18.5592
Hel	2211011	6224011011	19.4908	%	2004			-19.4908
Herby	2407042	2244507042	18.7289	%	2004			-18.7289
Horodło	604032	3061004032	12.9927	%	2004			-12.9927
Horyniec-Zdrój	1809032	3183409032	18.9162	%	2004			-18.9162
Hrubieszów-miasto	604011	3061004011	19.2229	%	2004			-19.2229
Hrubieszów-wieś	604042	3061004042	18.5768	%	2004			-18.5768
Huszlew	1410012	1142610012	21.7666	%	2004			-21.7666
Hyżne	1816072	3183516072	25.281	%	2004			-25.281
Igołomia-Wawrzeńczyce	1206022	2122006022	8.742	%	2004			-8.742
Iława-miasto	2807011	6285407011	18.8468	%	2004			-18.8468
Iława-wieś	2807032	6285407032	13.3461	%	2004			-13.3461
Iłowa	810043	4081410043	12.7905	%	2004			-12.7905
Iłowo-Osada	2803032	6285403032	16.0435	%	2004			-16.0435
Iłów	1428032	1143028032	12.3203	%	2004			-12.3203
Iłża	1425033	1142725033	15.6075	%	2004			-15.6075
Imielin	2414021	2245114021	22.3993	%	2004			-22.3993
Imielno	2602012	3265302012	11.5301	%	2004			-11.5301
Inowłódz	1016052	1101716052	17.6471	%	2004			-17.6471
Inowrocław-miasto	407011	6040807011	17.801	%	2004			-17.801
Inowrocław-wieś	407042	6040807042	13.3696	%	2004			-13.3696
Ińsko	3214053	4326414053	22.629	%	2004			-22.629
Irządze	2416032	2245016032	14.4996	%	2004			-14.4996
Istebna	2403092	2244403092	23.8416	%	2004			-23.8416
Iwaniska	2606022	3265306022	14.7982	%	2004			-14.7982
Iwanowice	1206032	2122006032	14.6711	%	2004			-14.6711
Iwierzyce	1815012	3183515012	28.9868	%	2004			-28.9868
Iwkowa	1202062	2122402062	22.1477	%	2004			-22.1477
Iwonicz-Zdrój	1807033	3183307033	22.6198	%	2004			-22.6198
Izabelin	1432022	1143032022	36.2678	%	2004			-36.2678
Izbica	606042	3061006042	15.5447	%	2004			-15.5447
Izbica Kujawska	418083	6040818083	12.6309	%	2004			-12.6309
Izbicko	1611012	5163211012	10.78	%	2004			-10.78
Jabłonka	1211052	2122211052	14.4694	%	2004			-14.4694
Jabłonna	609062	3061109062	12.7974	%	2004			-12.7974
Jabłonna	1408022	1142908022	25.93	%	2004			-25.93
Jabłonna Lacka	1429042	1142629042	24.6055	%	2004			-24.6055
Jabłonowo Pomorskie	402073	6040702073	16.1531	%	2004			-16.1531
Jabłoń	613022	3060913022	23.3444	%	2004			-23.3444
Jadów	1434062	1142934062	11.6656	%	2004			-11.6656
Jaktorów	1405052	1143005052	18.0772	%	2004			-18.0772
Jakubów	1412082	1142912082	16.9081	%	2004			-16.9081
Janikowo	407053	6040807053	14.9513	%	2004			-14.9513
Janowice Wielkie	206052	5020106052	16.755	%	2004			-16.755
Janowiec	614032	3061214032	13.0053	%	2004			-13.0053
Janowiec Kościelny	2811012	6285611012	10.8247	%	2004			-10.8247
Janowiec Wielkopolski	419033	6040819033	15.5376	%	2004			-15.5376
Janowo	2811022	6285611022	14.6853	%	2004			-14.6853
Janów	2011022	3203711022	10.7595	%	2004			-10.7595
Janów	2404032	2244604032	15.7276	%	2004			-15.7276
Janów Lubelski	605053	3061205053	18.9542	%	2004			-18.9542
Janów Podlaski	601052	3060901052	16.6362	%	2004			-16.6362
Jaraczewo	3006012	4305706012	18.1274	%	2004			-18.1274
Jarczów	618032	3061018032	21.8406	%	2004			-21.8406
Jarocin	3006023	4305706023	17.4494	%	2004			-17.4494
Jarocin	1812022	3183612022	16.0438	%	2004			-16.0438
Jarosław-miasto	1804011	3183404011	23.5018	%	2004			-23.5018
Jarosław-wieś	1804042	3183404042	20.382	%	2004			-20.382
Jasienica	2402052	2244402052	24.4918	%	2004			-24.4918
Jasienica Rosielna	1802052	3183302052	16.4883	%	2004			-16.4883
Jasieniec	1406062	1143006062	12.3463	%	2004			-12.3463
Jasień	811043	4081411043	12.3288	%	2004			-12.3288
Jasionówka	2008022	3203908022	17.0118	%	2004			-17.0118
Jasło-miasto	1805011	3183305011	22.6589	%	2004			-22.6589
Jasło-wieś	1805042	3183305042	23.3153	%	2004			-23.3153
Jastarnia	2211021	6224011021	30.2464	%	2004			-30.2464
Jastków	609072	3061109072	19.3381	%	2004			-19.3381
Jastrowie	3031023	4306031023	15.1156	%	2004			-15.1156
Jastrząb	1430022	1142730022	12.1427	%	2004			-12.1427
Jastrzębia	1425042	1142725042	15.3581	%	2004			-15.3581
Jastrzębie-Zdrój	2467011	2244967011	18.4637	%	2004			-18.4637
Jaświły	2008032	3203908032	15.0145	%	2004			-15.0145
Jawor	205011	5020105011	17.5817	%	2004			-17.5817
Jawornik Polski	1814042	3183414042	16.5445	%	2004			-16.5445
Jaworze	2402062	2244402062	25.0052	%	2004			-25.0052
Jaworzno	2468011	2245068011	20.2377	%	2004			-20.2377
Jaworzyna Śląska	219043	5020319043	16.3648	%	2004			-16.3648
Jedlicze	1807043	3183307043	16.5661	%	2004			-16.5661
Jedlina-Zdrój	221021	5020321021	18.2012	%	2004			-18.2012
Jedlińsk	1425052	1142725052	12.3557	%	2004			-12.3557
Jedlnia-Letnisko	1425062	1142725062	17.5141	%	2004			-17.5141
Jednorożec	1422042	1142622042	19.083	%	2004			-19.083
Jedwabne	2007013	3203807013	19.4395	%	2004			-19.4395
Jedwabno	2817032	6285617032	15.2043	%	2004			-15.2043
Jejkowice	2412032	2244912032	16.9361	%	2004			-16.9361
Jelcz-Laskowice	215033	5020415033	17.7572	%	2004			-17.7572
Jelenia Góra	261011	5020161011	23.034	%	2004			-23.034
Jeleniewo	2012032	3203912032	14.2666	%	2004			-14.2666
Jeleśnia	2417042	2244417042	17.3547	%	2004			-17.3547
Jemielnica	1611022	5163211022	8.212	%	2004			-8.212
Jemielno	204022	5020204022	14.8421	%	2004			-14.8421
Jerzmanowa	203032	5020203032	16.2875	%	2004			-16.2875
Jerzmanowice-Przeginia	1206042	2122006042	14.7171	%	2004			-14.7171
Jeziorany	2814063	6285614063	10.2934	%	2004			-10.2934
Jeziora Wielkie	409022	6040809022	13.5484	%	2004			-13.5484
Jeziorzany	608042	3061108042	13.4738	%	2004			-13.4738
Jeżewo	414042	6040714042	15.2275	%	2004			-15.2275
Jeżowe	1812032	3183612032	21.7263	%	2004			-21.7263
Jeżów	1021042	1101521042	27.244	%	2004			-27.244
Jeżów Sudecki	206062	5020106062	18.4177	%	2004			-18.4177
Jędrzejów	2602023	3265302023	14.7214	%	2004			-14.7214
Jodłowa	1803052	3183603052	13.3366	%	2004			-13.3366
Jodłownik	1207042	2122207042	19.8322	%	2004			-19.8322
Joniec	1420062	1142520062	11.8479	%	2004			-11.8479
Jonkowo	2814072	6285614072	13.814	%	2004			-13.814
Jordanów-miasto	1215011	2122315011	22.4138	%	2004			-22.4138
Jordanów-wieś	1215052	2122315052	17.7548	%	2004			-17.7548
Jordanów Śląski	223032	5020423032	15.5106	%	2004			-15.5106
Józefów	1417011	1142917011	32.047	%	2004			-32.047
Józefów	602073	3061002073	15.4177	%	2004			-15.4177
Józefów nad Wisłą	612022	3061212022	15.7227	%	2004			-15.7227
Juchnowiec Kościelny	2002052	3203702052	20.6127	%	2004			-20.6127
Jutrosin	3022023	4305922023	18.3152	%	2004			-18.3152
Kaczory	3019032	4306019032	24.7619	%	2004			-24.7619
Kadzidło	1415052	1142615052	13.9958	%	2004			-13.9958
Kalety	2413011	2244513011	20.184	%	2004			-20.184
Kalinowo	2805032	6285505032	9.6676	%	2004			-9.6676
Kaliska	2213052	6224213052	18.5879	%	2004			-18.5879
Kalisz	3061011	4305761011	21.812	%	2004			-21.812
Kalisz Pomorski	3203033	4326303033	11.5952	%	2004			-11.5952
Kalwaria Zebrzydowska	1218033	2122318033	22.2885	%	2004			-22.2885
Kałuszyn	1412093	1142912093	17.1675	%	2004			-17.1675
Kamienica	1207052	2122207052	18.8537	%	2004			-18.8537
Kamienica Polska	2404042	2244604042	14.0279	%	2004			-14.0279
Kamieniec	3005032	4305905032	17.016	%	2004			-17.016
Kamieniec Ząbkowicki	224032	5020324032	18.7354	%	2004			-18.7354
Kamienna Góra-miasto	207011	5020107011	17.4295	%	2004			-17.4295
Kamienna Góra-wieś	207022	5020107022	17.5161	%	2004			-17.5161
Kamiennik	1607022	5163107022	17.1004	%	2004			-17.1004
Kamień	1816082	3183516082	26.6238	%	2004			-26.6238
Kamień	603062	3061003062	14.0013	%	2004			-14.0013
Kamieńsk	1012053	1101712053	13.5877	%	2004			-13.5877
Kamień Krajeński	413013	6040713013	14.0571	%	2004			-14.0571
Kamień Pomorski	3207033	4326607033	18.1954	%	2004			-18.1954
Kamionka	608052	3061108052	19.8065	%	2004			-19.8065
Kamionka Wielka	1210052	2122210052	23.593	%	2004			-23.593
Kampinos	1432032	1143032032	13.8528	%	2004			-13.8528
Kańczuga	1814053	3183414053	16.0081	%	2004			-16.0081
Karczew	1417043	1142917043	21.4837	%	2004			-21.4837
Karczmiska	612032	3061212032	14.1304	%	2004			-14.1304
Kargowa	809043	4081409043	11.6916	%	2004			-11.6916
Karlino	3201033	4326301033	10.6557	%	2004			-10.6557
Karnice	3205032	4326405032	9.6287	%	2004			-9.6287
Karniewo	1411032	1142611032	18.1708	%	2004			-18.1708
Karpacz	206011	5020106011	20.6069	%	2004			-20.6069
Karsin	2206032	6224206032	18.3452	%	2004			-18.3452
Kartuzy	2205023	6224005023	25.9718	%	2004			-25.9718
Katowice	2469011	2244869011	28.2908	%	2004			-28.2908
Kawęczyn	3027042	4305827042	18.8638	%	2004			-18.8638
Kazanów	1436012	1142736012	20.0658	%	2004			-20.0658
Kazimierza Wielka	2603033	3265303033	12.9398	%	2004			-12.9398
Kazimierz Biskupi	3010032	4305810032	13.1778	%	2004			-13.1778
Kazimierz Dolny	614043	3061214043	17.318	%	2004			-17.318
Kaźmierz	3024032	4306124032	16.7243	%	2004			-16.7243
Kąkolewnica Wschodnia	615042	3060915042	17.9632	%	2004			-17.9632
Kąty Wrocławskie	223043	5020423043	16.9118	%	2004			-16.9118
Kcynia	410013	6040810013	17.6583	%	2004			-17.6583
Kędzierzyn-Koźle	1603011	5163203011	18.4812	%	2004			-18.4812
Kępice	2212053	6224112053	12.7849	%	2004			-12.7849
Kępno	3008033	4305708033	20.3639	%	2004			-20.3639
Kęsowo	416032	6040716032	20.5721	%	2004			-20.5721
Kętrzyn-miasto	2808011	6285608011	16.5806	%	2004			-16.5806
Kętrzyn-wieś	2808032	6285608032	10.721	%	2004			-10.721
Kęty	1213043	2122313043	22.6599	%	2004			-22.6599
Kielce	2661011	3265261011	25.1169	%	2004			-25.1169
Kiełczygłów	1009022	1101809022	11.7915	%	2004			-11.7915
Kiernozia	1005052	1101905052	15.9359	%	2004			-15.9359
Kietrz	1602043	5163202043	20.1225	%	2004			-20.1225
Kije	2608022	3265308022	14.17	%	2004			-14.17
Kijewo Królewskie	404032	6040704032	14.8373	%	2004			-14.8373
Kikół	408052	6040808052	10.6208	%	2004			-10.6208
Kisielice	2807043	6285407043	13.6248	%	2004			-13.6248
Kiszkowo	3003042	4305803042	18.4052	%	2004			-18.4052
Kiwity	2809022	6285609022	13.4894	%	2004			-13.4894
Kleczew	3010043	4305810043	13.4982	%	2004			-13.4982
Klembów	1434072	1142934072	15.1501	%	2004			-15.1501
Kleszczele	2005073	3203805073	13.1619	%	2004			-13.1619
Kleszczewo	3021062	4306121062	22.197	%	2004			-22.197
Kleszczów	1001042	1101701042	11.6077	%	2004			-11.6077
Klimontów	2609032	3265309032	14.4634	%	2004			-14.4634
Klonowa	1014072	1101814072	24.7253	%	2004			-24.7253
Kluczbork	1604023	5163104023	16.7132	%	2004			-16.7132
Klucze	1212042	2122312042	18.6463	%	2004			-18.6463
Kluczewsko	2613012	3265313012	15.0449	%	2004			-15.0449
Kluki	1001052	1101701052	9.2976	%	2004			-9.2976
Klukowo	2013042	3203813042	18.7159	%	2004			-18.7159
Klwów	1423032	1142723032	28.6154	%	2004			-28.6154
Kłaj	1219032	2122019032	19.7692	%	2004			-19.7692
Kłecko	3003053	4305803053	19.566	%	2004			-19.566
Kłobuck	2406013	2244606013	18.6385	%	2004			-18.6385
Kłoczew	616022	3061216022	17.6854	%	2004			-17.6854
Kłodawa	3009063	4305809063	14.4777	%	2004			-14.4777
Kłodawa	801042	4081301042	19.256	%	2004			-19.256
Kłodzko-miasto	208021	5020308021	20.7935	%	2004			-20.7935
Kłodzko-wieś	208072	5020308072	17.8277	%	2004			-17.8277
Kłomnice	2404052	2244604052	11.1304	%	2004			-11.1304
Knurów	2405011	2244705011	18.0951	%	2004			-18.0951
Knyszyn	2008043	3203908043	16.8964	%	2004			-16.8964
Kobiele Wielkie	1012062	1101712062	14.1116	%	2004			-14.1116
Kobierzyce	223052	5020423052	16.9335	%	2004			-16.9335
Kobiór	2410022	2245110022	26.1341	%	2004			-26.1341
Kobylanka	3214062	4326414062	14.8855	%	2004			-14.8855
Kobyla Góra	3018042	4305718042	17.4263	%	2004			-17.4263
Kobylin	3012023	4305712023	20.9891	%	2004			-20.9891
Kobylin-Borzymy	2013052	3203813052	30.6435	%	2004			-30.6435
Kobylnica	2212062	6224112062	11.0767	%	2004			-11.0767
Kobyłka	1434011	1142934011	25.3336	%	2004			-25.3336
Kochanowice	2407052	2244507052	19.9765	%	2004			-19.9765
Kocierzew Południowy	1005062	1101905062	23.6746	%	2004			-23.6746
Kock	608063	3061108063	17.1307	%	2004			-17.1307
Kocmyrzów-Luborzyca	1206052	2122006052	13.7877	%	2004			-13.7877
Koczała	2203052	6224103052	14.9477	%	2004			-14.9477
Kodeń	601062	3060901062	19.3195	%	2004			-19.3195
Kodrąb	1012072	1101712072	13.4037	%	2004			-13.4037
Kolbudy	2204032	6224004032	21.433	%	2004			-21.433
Kolbuszowa	1806023	3183506023	22.4101	%	2004			-22.4101
Kolno	2814082	6285614082	9.788	%	2004			-9.788
Kolno-miasto	2006011	3203806011	15.7355	%	2004			-15.7355
Kolno-wieś	2006032	3203806032	16.4673	%	2004			-16.4673
Kolonowskie	1611033	5163211033	11.0761	%	2004			-11.0761
Kolsko	804032	4081404032	14.199	%	2004			-14.199
Koluszki	1006073	1101506073	18.8748	%	2004			-18.8748
Kołaczkowo	3030012	4305830012	20.8398	%	2004			-20.8398
Kołaczyce	1805052	3183305052	20.65	%	2004			-20.65
Kołaki Kościelne	2014022	3203814022	25.1303	%	2004			-25.1303
Kołbaskowo	3211022	4326611022	16.3283	%	2004			-16.3283
Kołbiel	1417052	1142917052	14.8574	%	2004			-14.8574
Kołczygłowy	2201042	6224101042	16.672	%	2004			-16.672
Kołobrzeg-miasto	3208011	4326308011	22.6389	%	2004			-22.6389
Kołobrzeg-wieś	3208042	4326308042	17.394	%	2004			-17.394
Koło-miasto	3009011	4305809011	18.7827	%	2004			-18.7827
Koło-wieś	3009072	4305809072	13.5702	%	2004			-13.5702
Komańcza	1817042	3183317042	12.7747	%	2004			-12.7747
Komarówka Podlaska	615052	3060915052	22.945	%	2004			-22.945
Komarów-Osada	620032	3061020032	26.6503	%	2004			-26.6503
Komorniki	3021072	4306121072	21.3498	%	2004			-21.3498
Komprachcice	1609042	5163209042	10.4716	%	2004			-10.4716
Konarzyny	2202052	6224102052	23.5035	%	2004			-23.5035
Kondratowice	217022	5020417022	14.5683	%	2004			-14.5683
Koneck	401062	6040801062	21.0819	%	2004			-21.0819
Koniecpol	2404063	2244604063	13.9898	%	2004			-13.9898
Konin	3062011	4305862011	22.8375	%	2004			-22.8375
Koniusza	1214012	2122014012	11.4038	%	2004			-11.4038
Konopiska	2404072	2244604072	13.8371	%	2004			-13.8371
Konopnica	609082	3061109082	19.9432	%	2004			-19.9432
Konopnica	1017032	1101817032	15.2656	%	2004			-15.2656
Konstancin-Jeziorna	1418023	1143018023	28.6357	%	2004			-28.6357
Konstantynów	601072	3060901072	24.3336	%	2004			-24.3336
Konstantynów Łódzki	1008011	1101508011	18.9798	%	2004			-18.9798
Końskie	2605033	3265205033	18.8567	%	2004			-18.8567
Końskowola	614052	3061214052	20.0084	%	2004			-20.0084
Koprzywnica	2609043	3265309043	18.7444	%	2004			-18.7444
Korczew	1426022	1142626022	19.7379	%	2004			-19.7379
Korczyna	1807052	3183307052	18.9823	%	2004			-18.9823
Korfantów	1607033	5163107033	11.0361	%	2004			-11.0361
Kornowac	2411022	2244911022	17.9133	%	2004			-17.9133
Koronowo	403043	6040603043	14.6242	%	2004			-14.6242
Korsze	2808043	6285608043	11.3099	%	2004			-11.3099
Korycin	2011032	3203711032	14.7678	%	2004			-14.7678
Korytnica	1433032	1142633032	17.8242	%	2004			-17.8242
Korzenna	1210062	2122210062	21.264	%	2004			-21.264
Kosakowo	2211052	6224011052	26.5287	%	2004			-26.5287
Kosów Lacki	1429053	1142629053	17.6106	%	2004			-17.6106
Kostomłoty	218012	5020418012	11.8343	%	2004			-11.8343
